,Region,Country,State,City,Month,Day,Year,AvgTemperature
1585991,North America,US,California,Sacramento,1,28,2013,44.0
1585992,North America,US,California,Sacramento,1,29,2013,45.6
1585993,North America,US,California,Sacramento,1,30,2013,46.5
1585994,North America,US,California,Sacramento,1,31,2013,47.9
1585995,North America,US,California,Sacramento,2,1,2013,49.4
1585996,North America,US,California,Sacramento,2,2,2013,49.9
1585997,North America,US,California,Sacramento,2,3,2013,47.1
1585998,North America,US,California,Sacramento,2,4,2013,47.5
1585999,North America,US,California,Sacramento,2,5,2013,48.3
1586000,North America,US,California,Sacramento,2,6,2013,46.9
1586001,North America,US,California,Sacramento,2,7,2013,47.6
1586002,North America,US,California,Sacramento,2,8,2013,45.6
1586003,North America,US,California,Sacramento,2,9,2013,46.1
1586004,North America,US,California,Sacramento,2,10,2013,43.7
1586005,North America,US,California,Sacramento,2,11,2013,45.8
1586006,North America,US,California,Sacramento,2,12,2013,47.3
1586007,North America,US,California,Sacramento,2,13,2013,46.9
1586008,North America,US,California,Sacramento,2,14,2013,49.9
1586009,North America,US,California,Sacramento,2,15,2013,52.1
1586010,North America,US,California,Sacramento,2,16,2013,52.8
1586011,North America,US,California,Sacramento,2,17,2013,51.4
1586012,North America,US,California,Sacramento,2,18,2013,47.8
1586013,North America,US,California,Sacramento,2,19,2013,45.6
1586014,North America,US,California,Sacramento,2,20,2013,42.5
1586015,North America,US,California,Sacramento,2,21,2013,45.9
1586016,North America,US,California,Sacramento,2,22,2013,46.9
1586017,North America,US,California,Sacramento,2,23,2013,52.4
1586018,North America,US,California,Sacramento,2,24,2013,49.4
1586019,North America,US,California,Sacramento,2,25,2013,48.7
1586020,North America,US,California,Sacramento,2,26,2013,49.7
1586021,North America,US,California,Sacramento,2,27,2013,49.2
1586022,North America,US,California,Sacramento,2,28,2013,55.0
1586023,North America,US,California,Sacramento,3,1,2013,55.8
1586024,North America,US,California,Sacramento,3,2,2013,57.5
1586025,North America,US,California,Sacramento,3,3,2013,59.6
1586026,North America,US,California,Sacramento,3,4,2013,52.8
1586027,North America,US,California,Sacramento,3,5,2013,51.2
1586028,North America,US,California,Sacramento,3,6,2013,52.5
1586029,North America,US,California,Sacramento,3,7,2013,48.5
1586030,North America,US,California,Sacramento,3,8,2013,50.2
1586031,North America,US,California,Sacramento,3,9,2013,52.0
1586032,North America,US,California,Sacramento,3,10,2013,53.7
1586033,North America,US,California,Sacramento,3,11,2013,54.5
1586034,North America,US,California,Sacramento,3,12,2013,58.3
1586035,North America,US,California,Sacramento,3,13,2013,60.4
1586036,North America,US,California,Sacramento,3,14,2013,62.1
1586037,North America,US,California,Sacramento,3,15,2013,59.5
1586038,North America,US,California,Sacramento,3,16,2013,59.6
1586039,North America,US,California,Sacramento,3,17,2013,58.5
1586040,North America,US,California,Sacramento,3,18,2013,55.6
1586041,North America,US,California,Sacramento,3,19,2013,58.8
1586042,North America,US,California,Sacramento,3,20,2013,55.7
1586043,North America,US,California,Sacramento,3,21,2013,53.9
1586044,North America,US,California,Sacramento,3,22,2013,55.9
1586045,North America,US,California,Sacramento,3,23,2013,54.7
1586046,North America,US,California,Sacramento,3,24,2013,55.9
1586047,North America,US,California,Sacramento,3,25,2013,57.4
1586048,North America,US,California,Sacramento,3,26,2013,53.9
1586049,North America,US,California,Sacramento,3,27,2013,58.0
1586050,North America,US,California,Sacramento,3,28,2013,58.7
1586051,North America,US,California,Sacramento,3,29,2013,61.7
1586052,North America,US,California,Sacramento,3,30,2013,61.9
1586053,North America,US,California,Sacramento,3,31,2013,61.3
1586054,North America,US,California,Sacramento,4,1,2013,58.5
1586055,North America,US,California,Sacramento,4,2,2013,58.8
1586056,North America,US,California,Sacramento,4,3,2013,60.4
1586057,North America,US,California,Sacramento,4,4,2013,59.8
1586058,North America,US,California,Sacramento,4,5,2013,58.8
1586059,North America,US,California,Sacramento,4,6,2013,58.3
1586060,North America,US,California,Sacramento,4,7,2013,58.7
1586061,North America,US,California,Sacramento,4,8,2013,56.4
1586062,North America,US,California,Sacramento,4,9,2013,61.3
1586063,North America,US,California,Sacramento,4,10,2013,66.6
1586064,North America,US,California,Sacramento,4,11,2013,66.3
1586065,North America,US,California,Sacramento,4,12,2013,62.0
1586066,North America,US,California,Sacramento,4,13,2013,61.5
1586067,North America,US,California,Sacramento,4,14,2013,59.2
1586068,North America,US,California,Sacramento,4,15,2013,60.1
1586069,North America,US,California,Sacramento,4,16,2013,55.7
1586070,North America,US,California,Sacramento,4,17,2013,57.6
1586071,North America,US,California,Sacramento,4,18,2013,59.9
1586072,North America,US,California,Sacramento,4,19,2013,63.2
1586073,North America,US,California,Sacramento,4,20,2013,69.4
1586074,North America,US,California,Sacramento,4,21,2013,67.0
1586075,North America,US,California,Sacramento,4,22,2013,71.1
1586076,North America,US,California,Sacramento,4,23,2013,72.7
1586077,North America,US,California,Sacramento,4,24,2013,67.9
1586078,North America,US,California,Sacramento,4,25,2013,60.6
1586079,North America,US,California,Sacramento,4,26,2013,60.6
1586080,North America,US,California,Sacramento,4,27,2013,64.1
1586081,North America,US,California,Sacramento,4,28,2013,69.1
1586082,North America,US,California,Sacramento,4,29,2013,75.5
1586083,North America,US,California,Sacramento,4,30,2013,74.4
1586084,North America,US,California,Sacramento,5,1,2013,73.4
1586085,North America,US,California,Sacramento,5,2,2013,74.1
1586086,North America,US,California,Sacramento,5,3,2013,73.5
1586087,North America,US,California,Sacramento,5,4,2013,76.2
1586088,North America,US,California,Sacramento,5,5,2013,65.7
1586089,North America,US,California,Sacramento,5,6,2013,65.3
1586090,North America,US,California,Sacramento,5,7,2013,61.6
1586091,North America,US,California,Sacramento,5,8,2013,63.6
1586092,North America,US,California,Sacramento,5,9,2013,63.1
1586093,North America,US,California,Sacramento,5,10,2013,64.6
1586094,North America,US,California,Sacramento,5,11,2013,70.6
1586095,North America,US,California,Sacramento,5,12,2013,74.5
1586096,North America,US,California,Sacramento,5,13,2013,71.5
1586097,North America,US,California,Sacramento,5,14,2013,71.3
1586098,North America,US,California,Sacramento,5,15,2013,65.6
1586099,North America,US,California,Sacramento,5,16,2013,65.1
1586100,North America,US,California,Sacramento,5,17,2013,61.7
1586101,North America,US,California,Sacramento,5,18,2013,62.6
1586102,North America,US,California,Sacramento,5,19,2013,70.3
1586103,North America,US,California,Sacramento,5,20,2013,76.0
1586104,North America,US,California,Sacramento,5,21,2013,70.8
1586105,North America,US,California,Sacramento,5,22,2013,61.9
1586106,North America,US,California,Sacramento,5,23,2013,59.6
1586107,North America,US,California,Sacramento,5,24,2013,63.4
1586108,North America,US,California,Sacramento,5,25,2013,62.2
1586109,North America,US,California,Sacramento,5,26,2013,63.4
1586110,North America,US,California,Sacramento,5,27,2013,63.1
1586111,North America,US,California,Sacramento,5,28,2013,64.3
1586112,North America,US,California,Sacramento,5,29,2013,68.4
1586113,North America,US,California,Sacramento,5,30,2013,67.0
1586114,North America,US,California,Sacramento,5,31,2013,72.2
1586115,North America,US,California,Sacramento,6,1,2013,77.1
1586116,North America,US,California,Sacramento,6,2,2013,78.1
1586117,North America,US,California,Sacramento,6,3,2013,73.4
1586118,North America,US,California,Sacramento,6,4,2013,67.3
1586119,North America,US,California,Sacramento,6,5,2013,65.2
1586120,North America,US,California,Sacramento,6,6,2013,67.4
1586121,North America,US,California,Sacramento,6,7,2013,74.2
1586122,North America,US,California,Sacramento,6,8,2013,86.1
1586123,North America,US,California,Sacramento,6,9,2013,72.8
1586124,North America,US,California,Sacramento,6,10,2013,63.4
1586125,North America,US,California,Sacramento,6,11,2013,66.3
1586126,North America,US,California,Sacramento,6,12,2013,70.9
1586127,North America,US,California,Sacramento,6,13,2013,68.6
1586128,North America,US,California,Sacramento,6,14,2013,74.7
1586129,North America,US,California,Sacramento,6,15,2013,72.5
1586130,North America,US,California,Sacramento,6,16,2013,70.0
1586131,North America,US,California,Sacramento,6,17,2013,71.6
1586132,North America,US,California,Sacramento,6,18,2013,66.7
1586133,North America,US,California,Sacramento,6,19,2013,64.5
1586134,North America,US,California,Sacramento,6,20,2013,68.4
1586135,North America,US,California,Sacramento,6,21,2013,71.4
1586136,North America,US,California,Sacramento,6,22,2013,74.6
1586137,North America,US,California,Sacramento,6,23,2013,75.7
1586138,North America,US,California,Sacramento,6,24,2013,64.1
1586139,North America,US,California,Sacramento,6,25,2013,65.5
1586140,North America,US,California,Sacramento,6,26,2013,71.6
1586141,North America,US,California,Sacramento,6,27,2013,77.1
1586142,North America,US,California,Sacramento,6,28,2013,83.5
1586143,North America,US,California,Sacramento,6,29,2013,86.5
1586144,North America,US,California,Sacramento,6,30,2013,86.9
1586145,North America,US,California,Sacramento,7,1,2013,83.7
1586146,North America,US,California,Sacramento,7,2,2013,86.9
1586147,North America,US,California,Sacramento,7,3,2013,82.5
1586148,North America,US,California,Sacramento,7,4,2013,86.7
1586149,North America,US,California,Sacramento,7,5,2013,77.2
1586150,North America,US,California,Sacramento,7,6,2013,69.9
1586151,North America,US,California,Sacramento,7,7,2013,72.0
1586152,North America,US,California,Sacramento,7,8,2013,73.0
1586153,North America,US,California,Sacramento,7,9,2013,78.2
1586154,North America,US,California,Sacramento,7,10,2013,79.1
1586155,North America,US,California,Sacramento,7,11,2013,70.2
1586156,North America,US,California,Sacramento,7,12,2013,68.5
1586157,North America,US,California,Sacramento,7,13,2013,73.9
1586158,North America,US,California,Sacramento,7,14,2013,74.6
1586159,North America,US,California,Sacramento,7,15,2013,69.3
1586160,North America,US,California,Sacramento,7,16,2013,64.6
1586161,North America,US,California,Sacramento,7,17,2013,67.1
1586162,North America,US,California,Sacramento,7,18,2013,73.3
1586163,North America,US,California,Sacramento,7,19,2013,75.3
1586164,North America,US,California,Sacramento,7,20,2013,76.0
1586165,North America,US,California,Sacramento,7,21,2013,76.1
1586166,North America,US,California,Sacramento,7,22,2013,76.9
1586167,North America,US,California,Sacramento,7,23,2013,76.8
1586168,North America,US,California,Sacramento,7,24,2013,76.4
1586169,North America,US,California,Sacramento,7,25,2013,78.4
1586170,North America,US,California,Sacramento,7,26,2013,73.5
1586171,North America,US,California,Sacramento,7,27,2013,73.7
1586172,North America,US,California,Sacramento,7,28,2013,70.6
1586173,North America,US,California,Sacramento,7,29,2013,65.5
1586174,North America,US,California,Sacramento,7,30,2013,67.1
1586175,North America,US,California,Sacramento,7,31,2013,68.4
1586176,North America,US,California,Sacramento,8,1,2013,69.1
1586177,North America,US,California,Sacramento,8,2,2013,71.2
1586178,North America,US,California,Sacramento,8,3,2013,71.1
1586179,North America,US,California,Sacramento,8,4,2013,69.1
1586180,North America,US,California,Sacramento,8,5,2013,67.7
1586181,North America,US,California,Sacramento,8,6,2013,67.0
1586182,North America,US,California,Sacramento,8,7,2013,65.2
1586183,North America,US,California,Sacramento,8,8,2013,66.7
1586184,North America,US,California,Sacramento,8,9,2013,66.4
1586185,North America,US,California,Sacramento,8,10,2013,67.5
1586186,North America,US,California,Sacramento,8,11,2013,69.4
1586187,North America,US,California,Sacramento,8,12,2013,71.1
1586188,North America,US,California,Sacramento,8,13,2013,74.1
1586189,North America,US,California,Sacramento,8,14,2013,76.0
1586190,North America,US,California,Sacramento,8,15,2013,75.6
1586191,North America,US,California,Sacramento,8,16,2013,77.2
1586192,North America,US,California,Sacramento,8,17,2013,75.8
1586193,North America,US,California,Sacramento,8,18,2013,76.7
1586194,North America,US,California,Sacramento,8,19,2013,82.9
1586195,North America,US,California,Sacramento,8,20,2013,78.2
1586196,North America,US,California,Sacramento,8,21,2013,72.5
1586197,North America,US,California,Sacramento,8,22,2013,69.4
1586198,North America,US,California,Sacramento,8,23,2013,67.9
1586199,North America,US,California,Sacramento,8,24,2013,71.7
1586200,North America,US,California,Sacramento,8,25,2013,72.0
1586201,North America,US,California,Sacramento,8,26,2013,70.7
1586202,North America,US,California,Sacramento,8,27,2013,72.2
1586203,North America,US,California,Sacramento,8,28,2013,73.2
1586204,North America,US,California,Sacramento,8,29,2013,73.6
1586205,North America,US,California,Sacramento,8,30,2013,75.8
1586206,North America,US,California,Sacramento,8,31,2013,77.2
1586207,North America,US,California,Sacramento,9,1,2013,73.9
1586208,North America,US,California,Sacramento,9,2,2013,71.9
1586209,North America,US,California,Sacramento,9,3,2013,71.5
1586210,North America,US,California,Sacramento,9,4,2013,71.0
1586211,North America,US,California,Sacramento,9,5,2013,70.6
1586212,North America,US,California,Sacramento,9,6,2013,72.4
1586213,North America,US,California,Sacramento,9,7,2013,74.8
1586214,North America,US,California,Sacramento,9,8,2013,78.2
1586215,North America,US,California,Sacramento,9,9,2013,79.2
1586216,North America,US,California,Sacramento,9,10,2013,75.3
1586217,North America,US,California,Sacramento,9,11,2013,68.4
1586218,North America,US,California,Sacramento,9,12,2013,69.1
1586219,North America,US,California,Sacramento,9,13,2013,71.3
1586220,North America,US,California,Sacramento,9,14,2013,69.9
1586221,North America,US,California,Sacramento,9,15,2013,68.7
1586222,North America,US,California,Sacramento,9,16,2013,69.7
1586223,North America,US,California,Sacramento,9,17,2013,69.6
1586224,North America,US,California,Sacramento,9,18,2013,70.4
1586225,North America,US,California,Sacramento,9,19,2013,69.6
1586226,North America,US,California,Sacramento,9,20,2013,70.4
1586227,North America,US,California,Sacramento,9,21,2013,65.0
1586228,North America,US,California,Sacramento,9,22,2013,61.1
1586229,North America,US,California,Sacramento,9,23,2013,65.7
1586230,North America,US,California,Sacramento,9,24,2013,69.2
1586231,North America,US,California,Sacramento,9,25,2013,62.2
1586232,North America,US,California,Sacramento,9,26,2013,64.2
1586233,North America,US,California,Sacramento,9,27,2013,64.7
1586234,North America,US,California,Sacramento,9,28,2013,63.5
1586235,North America,US,California,Sacramento,9,29,2013,67.8
1586236,North America,US,California,Sacramento,9,30,2013,68.0
1586237,North America,US,California,Sacramento,10,1,2013,64.4
1586238,North America,US,California,Sacramento,10,2,2013,64.1
1586239,North America,US,California,Sacramento,10,3,2013,64.9
1586240,North America,US,California,Sacramento,10,4,2013,68.7
1586241,North America,US,California,Sacramento,10,5,2013,65.3
1586242,North America,US,California,Sacramento,10,6,2013,62.8
1586243,North America,US,California,Sacramento,10,7,2013,64.9
1586244,North America,US,California,Sacramento,10,8,2013,64.7
1586245,North America,US,California,Sacramento,10,9,2013,62.2
1586246,North America,US,California,Sacramento,10,10,2013,62.4
1586247,North America,US,California,Sacramento,10,11,2013,59.9
1586248,North America,US,California,Sacramento,10,12,2013,60.3
1586249,North America,US,California,Sacramento,10,13,2013,62.1
1586250,North America,US,California,Sacramento,10,14,2013,60.9
1586251,North America,US,California,Sacramento,10,15,2013,61.3
1586252,North America,US,California,Sacramento,10,16,2013,62.0
1586253,North America,US,California,Sacramento,10,17,2013,61.0
1586254,North America,US,California,Sacramento,10,18,2013,60.9
1586255,North America,US,California,Sacramento,10,19,2013,62.5
1586256,North America,US,California,Sacramento,10,20,2013,61.0
1586257,North America,US,California,Sacramento,10,21,2013,63.1
1586258,North America,US,California,Sacramento,10,22,2013,63.4
1586259,North America,US,California,Sacramento,10,23,2013,61.9
1586260,North America,US,California,Sacramento,10,24,2013,59.0
1586261,North America,US,California,Sacramento,10,25,2013,57.8
1586262,North America,US,California,Sacramento,10,26,2013,60.0
1586263,North America,US,California,Sacramento,10,27,2013,56.7
1586264,North America,US,California,Sacramento,10,28,2013,54.5
1586265,North America,US,California,Sacramento,10,29,2013,57.0
1586266,North America,US,California,Sacramento,10,30,2013,53.6
1586267,North America,US,California,Sacramento,10,31,2013,53.9
1586268,North America,US,California,Sacramento,11,1,2013,56.2
1586269,North America,US,California,Sacramento,11,2,2013,56.6
1586270,North America,US,California,Sacramento,11,3,2013,59.3
1586271,North America,US,California,Sacramento,11,4,2013,57.6
1586272,North America,US,California,Sacramento,11,5,2013,57.5
1586273,North America,US,California,Sacramento,11,6,2013,55.3
1586274,North America,US,California,Sacramento,11,7,2013,54.6
1586275,North America,US,California,Sacramento,11,8,2013,57.5
1586276,North America,US,California,Sacramento,11,9,2013,56.8
1586277,North America,US,California,Sacramento,11,10,2013,55.7
1586278,North America,US,California,Sacramento,11,11,2013,53.7
1586279,North America,US,California,Sacramento,11,12,2013,58.8
1586280,North America,US,California,Sacramento,11,13,2013,57.5
1586281,North America,US,California,Sacramento,11,14,2013,56.6
1586282,North America,US,California,Sacramento,11,15,2013,53.9
1586283,North America,US,California,Sacramento,11,16,2013,52.9
1586284,North America,US,California,Sacramento,11,17,2013,50.3
1586285,North America,US,California,Sacramento,11,18,2013,49.4
1586286,North America,US,California,Sacramento,11,19,2013,54.4
1586287,North America,US,California,Sacramento,11,20,2013,56.1
1586288,North America,US,California,Sacramento,11,21,2013,54.5
1586289,North America,US,California,Sacramento,11,22,2013,57.2
1586290,North America,US,California,Sacramento,11,23,2013,48.8
1586291,North America,US,California,Sacramento,11,24,2013,48.6
1586292,North America,US,California,Sacramento,11,25,2013,48.0
1586293,North America,US,California,Sacramento,11,26,2013,47.9
1586294,North America,US,California,Sacramento,11,27,2013,50.3
1586295,North America,US,California,Sacramento,11,28,2013,53.6
1586296,North America,US,California,Sacramento,11,29,2013,52.0
1586297,North America,US,California,Sacramento,11,30,2013,51.1
1586298,North America,US,California,Sacramento,12,1,2013,50.4
1586299,North America,US,California,Sacramento,12,2,2013,50.2
1586300,North America,US,California,Sacramento,12,3,2013,53.4
1586301,North America,US,California,Sacramento,12,4,2013,42.5
1586302,North America,US,California,Sacramento,12,5,2013,37.2
1586303,North America,US,California,Sacramento,12,6,2013,34.4
1586304,North America,US,California,Sacramento,12,7,2013,41.4
1586305,North America,US,California,Sacramento,12,8,2013,34.3
1586306,North America,US,California,Sacramento,12,9,2013,33.6
1586307,North America,US,California,Sacramento,12,10,2013,35.6
1586308,North America,US,California,Sacramento,12,11,2013,38.6
1586309,North America,US,California,Sacramento,12,12,2013,39.6
1586310,North America,US,California,Sacramento,12,13,2013,42.0
1586311,North America,US,California,Sacramento,12,14,2013,43.6
1586312,North America,US,California,Sacramento,12,15,2013,42.1
1586313,North America,US,California,Sacramento,12,16,2013,43.7
1586314,North America,US,California,Sacramento,12,17,2013,46.9
1586315,North America,US,California,Sacramento,12,18,2013,46.8
1586316,North America,US,California,Sacramento,12,19,2013,49.3
1586317,North America,US,California,Sacramento,12,20,2013,48.5
1586318,North America,US,California,Sacramento,12,21,2013,45.2
1586319,North America,US,California,Sacramento,12,22,2013,44.4
1586320,North America,US,California,Sacramento,12,23,2013,46.0
1586321,North America,US,California,Sacramento,12,24,2013,47.9
1586322,North America,US,California,Sacramento,12,25,2013,45.8
1586323,North America,US,California,Sacramento,12,26,2013,45.2
1586324,North America,US,California,Sacramento,12,27,2013,43.7
1586325,North America,US,California,Sacramento,12,28,2013,44.2
1586326,North America,US,California,Sacramento,12,29,2013,46.9
1586327,North America,US,California,Sacramento,12,30,2013,44.0
1586328,North America,US,California,Sacramento,12,31,2013,47.1
1595229,North America,US,California,San Diego,1,1,2013,52.4
1595230,North America,US,California,San Diego,1,2,2013,52.5
1595231,North America,US,California,San Diego,1,3,2013,52.9
1595232,North America,US,California,San Diego,1,4,2013,54.3
1595233,North America,US,California,San Diego,1,5,2013,51.7
1595234,North America,US,California,San Diego,1,6,2013,52.8
1595235,North America,US,California,San Diego,1,7,2013,53.5
1595236,North America,US,California,San Diego,1,8,2013,53.8
1595237,North America,US,California,San Diego,1,9,2013,54.5
1595238,North America,US,California,San Diego,1,10,2013,56.1
1595239,North America,US,California,San Diego,1,11,2013,51.5
1595240,North America,US,California,San Diego,1,12,2013,48.7
1595241,North America,US,California,San Diego,1,13,2013,49.0
1595242,North America,US,California,San Diego,1,14,2013,48.2
1595243,North America,US,California,San Diego,1,15,2013,48.5
1595244,North America,US,California,San Diego,1,16,2013,51.1
1595245,North America,US,California,San Diego,1,17,2013,56.4
1595246,North America,US,California,San Diego,1,18,2013,59.9
1595247,North America,US,California,San Diego,1,19,2013,58.8
1595248,North America,US,California,San Diego,1,20,2013,60.2
1595249,North America,US,California,San Diego,1,21,2013,59.3
1595250,North America,US,California,San Diego,1,22,2013,61.7
1595251,North America,US,California,San Diego,1,23,2013,63.1
1595252,North America,US,California,San Diego,1,24,2013,63.7
1595253,North America,US,California,San Diego,1,25,2013,63.1
1595254,North America,US,California,San Diego,1,26,2013,60.6
1595255,North America,US,California,San Diego,1,27,2013,56.7
1595256,North America,US,California,San Diego,1,28,2013,55.3
1595257,North America,US,California,San Diego,1,29,2013,52.9
1595258,North America,US,California,San Diego,1,30,2013,55.2
1595259,North America,US,California,San Diego,1,31,2013,58.1
1595260,North America,US,California,San Diego,2,1,2013,59.1
1595261,North America,US,California,San Diego,2,2,2013,62.1
1595262,North America,US,California,San Diego,2,3,2013,64.4
1595263,North America,US,California,San Diego,2,4,2013,57.1
1595264,North America,US,California,San Diego,2,5,2013,55.4
1595265,North America,US,California,San Diego,2,6,2013,56.7
1595266,North America,US,California,San Diego,2,7,2013,55.5
1595267,North America,US,California,San Diego,2,8,2013,55.0
1595268,North America,US,California,San Diego,2,9,2013,50.4
1595269,North America,US,California,San Diego,2,10,2013,52.3
1595270,North America,US,California,San Diego,2,11,2013,52.8
1595271,North America,US,California,San Diego,2,12,2013,53.0
1595272,North America,US,California,San Diego,2,13,2013,53.4
1595273,North America,US,California,San Diego,2,14,2013,55.3
1595274,North America,US,California,San Diego,2,15,2013,60.5
1595275,North America,US,California,San Diego,2,16,2013,65.2
1595276,North America,US,California,San Diego,2,17,2013,59.2
1595277,North America,US,California,San Diego,2,18,2013,55.9
1595278,North America,US,California,San Diego,2,19,2013,54.4
1595279,North America,US,California,San Diego,2,20,2013,52.9
1595280,North America,US,California,San Diego,2,21,2013,52.6
1595281,North America,US,California,San Diego,2,22,2013,52.5
1595282,North America,US,California,San Diego,2,23,2013,54.5
1595283,North America,US,California,San Diego,2,24,2013,55.9
1595284,North America,US,California,San Diego,2,25,2013,56.0
1595285,North America,US,California,San Diego,2,26,2013,54.6
1595286,North America,US,California,San Diego,2,27,2013,57.9
1595287,North America,US,California,San Diego,2,28,2013,60.2
1595288,North America,US,California,San Diego,3,1,2013,64.4
1595289,North America,US,California,San Diego,3,2,2013,67.7
1595290,North America,US,California,San Diego,3,3,2013,62.7
1595291,North America,US,California,San Diego,3,4,2013,58.8
1595292,North America,US,California,San Diego,3,5,2013,58.0
1595293,North America,US,California,San Diego,3,6,2013,57.0
1595294,North America,US,California,San Diego,3,7,2013,57.2
1595295,North America,US,California,San Diego,3,8,2013,55.1
1595296,North America,US,California,San Diego,3,9,2013,54.5
1595297,North America,US,California,San Diego,3,10,2013,55.6
1595298,North America,US,California,San Diego,3,11,2013,59.5
1595299,North America,US,California,San Diego,3,12,2013,57.1
1595300,North America,US,California,San Diego,3,13,2013,57.1
1595301,North America,US,California,San Diego,3,14,2013,57.1
1595302,North America,US,California,San Diego,3,15,2013,57.1
1595303,North America,US,California,San Diego,3,16,2013,56.0
1595304,North America,US,California,San Diego,3,17,2013,57.3
1595305,North America,US,California,San Diego,3,18,2013,58.2
1595306,North America,US,California,San Diego,3,19,2013,60.5
1595307,North America,US,California,San Diego,3,20,2013,60.3
1595308,North America,US,California,San Diego,3,21,2013,59.8
1595309,North America,US,California,San Diego,3,22,2013,59.7
1595310,North America,US,California,San Diego,3,23,2013,59.3
1595311,North America,US,California,San Diego,3,24,2013,58.8
1595312,North America,US,California,San Diego,3,25,2013,60.0
1595313,North America,US,California,San Diego,3,26,2013,59.9
1595314,North America,US,California,San Diego,3,27,2013,60.2
1595315,North America,US,California,San Diego,3,28,2013,60.6
1595316,North America,US,California,San Diego,3,29,2013,60.8
1595317,North America,US,California,San Diego,3,30,2013,61.9
1595318,North America,US,California,San Diego,3,31,2013,61.4
1595319,North America,US,California,San Diego,4,1,2013,61.4
1595320,North America,US,California,San Diego,4,2,2013,61.1
1595321,North America,US,California,San Diego,4,3,2013,60.6
1595322,North America,US,California,San Diego,4,4,2013,60.5
1595323,North America,US,California,San Diego,4,5,2013,61.9
1595324,North America,US,California,San Diego,4,6,2013,61.2
1595325,North America,US,California,San Diego,4,7,2013,61.6
1595326,North America,US,California,San Diego,4,8,2013,60.2
1595327,North America,US,California,San Diego,4,9,2013,59.2
1595328,North America,US,California,San Diego,4,10,2013,61.8
1595329,North America,US,California,San Diego,4,11,2013,62.8
1595330,North America,US,California,San Diego,4,12,2013,60.2
1595331,North America,US,California,San Diego,4,13,2013,59.6
1595332,North America,US,California,San Diego,4,14,2013,57.5
1595333,North America,US,California,San Diego,4,15,2013,56.8
1595334,North America,US,California,San Diego,4,16,2013,56.6
1595335,North America,US,California,San Diego,4,17,2013,59.0
1595336,North America,US,California,San Diego,4,18,2013,63.9
1595337,North America,US,California,San Diego,4,19,2013,65.7
1595338,North America,US,California,San Diego,4,20,2013,65.9
1595339,North America,US,California,San Diego,4,21,2013,62.6
1595340,North America,US,California,San Diego,4,22,2013,60.5
1595341,North America,US,California,San Diego,4,23,2013,60.8
1595342,North America,US,California,San Diego,4,24,2013,61.2
1595343,North America,US,California,San Diego,4,25,2013,63.2
1595344,North America,US,California,San Diego,4,26,2013,63.9
1595345,North America,US,California,San Diego,4,27,2013,63.2
1595346,North America,US,California,San Diego,4,28,2013,62.1
1595347,North America,US,California,San Diego,4,29,2013,61.2
1595348,North America,US,California,San Diego,4,30,2013,60.9
1595349,North America,US,California,San Diego,5,1,2013,63.5
1595350,North America,US,California,San Diego,5,2,2013,65.5
1595351,North America,US,California,San Diego,5,3,2013,70.6
1595352,North America,US,California,San Diego,5,4,2013,63.8
1595353,North America,US,California,San Diego,5,5,2013,63.3
1595354,North America,US,California,San Diego,5,6,2013,62.2
1595355,North America,US,California,San Diego,5,7,2013,63.6
1595356,North America,US,California,San Diego,5,8,2013,63.4
1595357,North America,US,California,San Diego,5,9,2013,63.9
1595358,North America,US,California,San Diego,5,10,2013,64.6
1595359,North America,US,California,San Diego,5,11,2013,66.3
1595360,North America,US,California,San Diego,5,12,2013,67.0
1595361,North America,US,California,San Diego,5,13,2013,72.9
1595362,North America,US,California,San Diego,5,14,2013,69.1
1595363,North America,US,California,San Diego,5,15,2013,63.6
1595364,North America,US,California,San Diego,5,16,2013,63.1
1595365,North America,US,California,San Diego,5,17,2013,63.7
1595366,North America,US,California,San Diego,5,18,2013,64.4
1595367,North America,US,California,San Diego,5,19,2013,65.1
1595368,North America,US,California,San Diego,5,20,2013,64.9
1595369,North America,US,California,San Diego,5,21,2013,65.1
1595370,North America,US,California,San Diego,5,22,2013,64.5
1595371,North America,US,California,San Diego,5,23,2013,63.2
1595372,North America,US,California,San Diego,5,24,2013,63.4
1595373,North America,US,California,San Diego,5,25,2013,62.4
1595374,North America,US,California,San Diego,5,26,2013,62.9
1595375,North America,US,California,San Diego,5,27,2013,61.7
1595376,North America,US,California,San Diego,5,28,2013,64.6
1595377,North America,US,California,San Diego,5,29,2013,65.3
1595378,North America,US,California,San Diego,5,30,2013,65.6
1595379,North America,US,California,San Diego,5,31,2013,65.4
1595380,North America,US,California,San Diego,6,1,2013,65.2
1595381,North America,US,California,San Diego,6,2,2013,63.8
1595382,North America,US,California,San Diego,6,3,2013,65.2
1595383,North America,US,California,San Diego,6,4,2013,65.5
1595384,North America,US,California,San Diego,6,5,2013,66.3
1595385,North America,US,California,San Diego,6,6,2013,65.6
1595386,North America,US,California,San Diego,6,7,2013,63.8
1595387,North America,US,California,San Diego,6,8,2013,61.3
1595388,North America,US,California,San Diego,6,9,2013,60.5
1595389,North America,US,California,San Diego,6,10,2013,62.7
1595390,North America,US,California,San Diego,6,11,2013,63.7
1595391,North America,US,California,San Diego,6,12,2013,61.2
1595392,North America,US,California,San Diego,6,13,2013,61.7
1595393,North America,US,California,San Diego,6,14,2013,62.3
1595394,North America,US,California,San Diego,6,15,2013,66.0
